,address,postcode,latitude,longitude,bedroom_number,bathroom_number,price_per_unit,living_space,price,predicted_price
163609,"1015 N Kings Rd APT 309, West Hollywood, CA 90069",90069.0,34.089203,-118.37218,2,3,763,1296,799000,852226
465579,"116 Skyline Dr APT 3, Russellville, AR 72802",72802.0,35.28689,-93.169395,3,3,144,1842,230000,555220
211089,"Residence Five Plan, Sterling Grove - Villa Collection",85388.0,33.594788,-112.42812,3,3,279,2061,506995,887373
6812,"20 NE Alpine Drive, College Place, WA 99324",99324.0,46.049942,-118.38005,6,5,306,2855,799000,1585071
568634,"602 N 6TH Street, Oquawka, IL 61469",61469.0,40.939392,-90.947365,4,3,82,2050,148000,257434
488542,"8475 Magnolia Blvd, Denham Springs, LA 70726",70726.0,30.518179,-90.94688,5,3,174,1739,260000,190135
408127,"3202 Paisley Dr, Midlothian, TX 76065",76065.0,32.498302,-96.95637,5,5,172,3034,480000,1322666
100226,"240 Chesham Ave, San Carlos, CA 94070",94070.0,37.49642,-122.28103,4,6,1058,2610,2498000,1959521
596179,"5 W 141st St, Dixmoor, IL 60426",60426.0,41.633244,-87.657,4,2,15,8472,130000,2245484
259015,"16566 W Linden St, Caldwell, ID 83607",83607.0,43.6493,-116.72404,5,4,300,3316,919900,1294040
578534,"4842 N Ashland Ave APT 1N, Chicago, IL 60640",60640.0,41.970177,-87.66994,3,2,293,1000,219900,272019
222096,"9219 E Bajada Rd, Scottsdale, AZ 85262",85262.0,33.82756,-111.88246,5,6,768,4925,3595000,2464206
116698,"10111 Blanche Cir, Buena Park, CA 90620",90620.0,33.815186,-118.017944,5,3,673,1438,800000,484328
444788,"34615 S Coves Dr, Afton, OK 74331",74331.0,36.517056,-94.96262,4,5,396,3529,1300000,1607440
467943,"5554 Reed Ln N, Harrisburg, AR 72432",72432.0,35.530003,-90.669106,4,3,64,1258,64900,196233
249384,"1401 N Midland Blvd TRAILER 22, Nampa, ID 83651",83651.0,43.595936,-116.5951,3,3,126,1121,109900,517042
413798,"Walnut Plan, Twin Hills",76001.0,32.62822,-97.15482,4,4,181,2902,481990,1136077
391218,"2001 Rose Cir, Harker Heights, TX 76548",76548.0,31.071636,-97.62921,5,4,121,2958,330000,1023869
25171,"6621 183rd Avenue E, Lake Tapps, WA 98391",98391.0,47.19698,-122.184944,4,4,374,1854,599999,1214218
259791,"14583 Gresham Dr LOT 19, Caldwell, ID 83607",83607.0,43.615,-116.68011,5,3,218,2229,432578,624900
108978,"720 Via Vis, Santa Maria, CA 93454",93454.0,34.96629,-120.405136,5,4,265,2320,549000,1137553
405292,"Milano - SH 5212 Plan, Tavolo Park",76123.0,32.64082,-97.4215,4,3,213,2846,555000,837128
46891,"17063 SW 131st Ave, King City, OR 97224",97224.0,45.396416,-122.81219,5,4,318,2087,585000,1130544
263712,"1173 Inverness Way, Fruita, CO 81521",81521.0,39.158676,-108.7178,4,3,257,1570,339900,490972
93292,"730 Florida St APT 3, San Francisco, CA 94110",94110.0,37.759922,-122.411224,3,4,955,1421,1119000,1116592
333373,"11446 Previn St, San Antonio, TX 78251",78251.0,29.43974,-98.70629,4,2,231,1354,256000,66489
28036,"21290 Lafayette Road, Sedro Woolley, WA 98284",98284.0,48.48737,-122.285164,4,3,276,2400,595000,1125362
431461,"Waterview Plan, Ascend at Creekshaw",75189.0,32.972878,-96.30665,4,4,192,2386,410900,935645
184470,"710 Country Club Dr, Silver City, NM 88061",88061.0,32.73541,-108.261986,4,5,46,3754,162000,1964825
44652,"2513 Rockrose Ln LOT 74, Eugene, OR 97403",97403.0,44.031223,-123.04283,4,4,231,2505,522560,1426468
301593,"3100 Menchaca Rd #3, Austin, TX 78704",78704.0,30.241463,-97.78236,4,5,433,2210,850000,1225258
364691,"1306 Stuart Dr, Richmond, TX 77406",77406.0,29.616789,-95.73093,5,5,163,2663,395099,1217408
492077,"314 Blue Fox Cir, Haughton, LA 71037",71037.0,32.56844,-93.62127,5,4,180,2386,385000,708617
78269,"1209 Bancroft Way, Berkeley, CA 94702",94702.0,37.865177,-122.28816,3,3,1235,1262,1250000,790392
151044,"4415 Saugus Ave APT 208, Sherman Oaks, CA 91403",91403.0,34.150417,-118.46648,3,4,553,1633,765000,1137566
211445,"15920 W Gelding Dr, Surprise, AZ 85379",85379.0,33.61593,-112.403336,4,3,194,2103,360000,758949
30939,"811 6th Street, Anacortes, WA 98221",98221.0,48.517212,-122.61023,6,4,242,3792,859000,1615570
75757,"9 Apollo Rd, Belvedere Tiburon, CA 94920",94920.0,37.900627,-122.48747,6,5,1388,2767,3495000,1464791
384333,"9929 Sandra St, Houston, TX 77016",77016.0,29.85358,-95.31416,4,3,169,1548,219990,392194
142197,"2811 Paseo Del Sol, Escondido, CA 92025",92025.0,33.08558,-117.03468,3,2,1001,1114,865000,402132
589969,"2536 Burlington Ave, Downers Grove, IL 60515",60515.0,41.79663,-88.04513,6,6,259,3332,799000,1253300
502636,"24147 Highway 1, Golden Meadow, LA 70357",70357.0,29.260473,-90.21595,4,3,66,2050,120000,436834
273831,"9629 E 113th Avenue, Commerce City, CO 80640",80640.0,39.901783,-104.8756,4,5,165,3805,590000,1833226
486505,"44030 Bayou Blvd, Saint Amant, LA 70774",70774.0,30.237064,-90.86897,5,4,172,2045,309935,581683
499635,"204 Smith Reed Rd, Lafayette, LA 70507",70507.0,30.307247,-92.00338,4,4,303,3051,850000,1078328
383291,"11806 Spruce Hill Dr, Houston, TX 77077",77077.0,29.746838,-95.58889,5,3,160,2491,359000,586543
468266,"4553 County Road 27, Mountain Home, AR 72653",72653.0,36.400173,-92.42667,4,3,149,1858,239900,414697
283600,"948 Coneflower Drive, Golden, CO 80401",80401.0,39.69869,-105.264725,5,4,378,3618,1275000,1337043
296414,"2109 135th St, Lubbock, TX 79423",79423.0,33.47145,-101.862564,4,3,138,1731,205000,506049
326541,"4 Laurel Pl, San Antonio, TX 78209",78209.0,29.495445,-98.46945,5,5,301,3551,995000,1550340
314190,"Gatesville Plan, Double Eagle Ranch",78612.0,30.157763,-97.486084,5,5,258,3425,821990,1513534
512829,"4301 Bel Ridge Dr, Lincoln, NE 68521",68521.0,40.854546,-96.697174,3,3,157,1552,205000,365375
531623,"2619 Victor St, Kansas City, MO 64128",64128.0,39.07349,-94.55174,5,3,48,3220,145000,585187
60480,"8654 Skyway, Paradise, CA 95969",95969.0,39.78327,-121.59957,4,3,330,1672,469990,818978
308984,"2004 Centerline Ln, Georgetown, TX 78628",78628.0,30.62773,-97.79396,4,3,218,2220,430990,664414
426893,"3974 Gaspar Dr, Dallas, TX 75220",75220.0,32.86952,-96.84575,5,6,364,4356,1495000,2058567
233472,"3624 W 7800 S, Benjamin, UT 84660",84660.0,40.090168,-111.74119,5,4,555,3114,1590000,1243247
26936,"7301 12th NE, Seattle, WA 98115",98115.0,47.681664,-122.315674,3,2,546,1850,875000,787566
463644,"3225 Alpine Dr, Edmond, OK 73012",73012.0,35.688004,-97.52903,5,6,210,4174,824999,1949086
354361,"507 E Young Ave, Dayton, TX 77535",77535.0,30.042797,-94.88019,4,3,229,1419,267988,356659
262251,"425 E 28th Ave, Torrington, WY 82240",82240.0,42.071686,-104.17942,3,3,96,1913,160000,771045
100700,"2138 Solig St, Kingsburg, CA 93631",93631.0,36.533844,-119.544075,5,4,207,3430,660570,1537030
154464,"3608 Roseview Ave, Los Angeles, CA 90065",90065.0,34.097404,-118.22248,4,3,969,1318,1035000,573547
113206,"2278 Johnson Dr, Ventura, CA 93003",93003.0,34.25514,-119.1974,4,3,601,1522,765000,705610
491759,"303 West St, Mandeville, LA 70448",70448.0,30.363031,-90.079735,3,2,613,1147,550000,21618
300446,"4504 Greenbriar Ct, Austin, TX 78756",78756.0,30.318623,-97.74664,4,4,761,3140,2199999,1276573
153496,"34363 Agua Dulce Canyon Rd, Agua Dulce, CA 91390",91390.0,34.51276,-118.31986,4,4,424,2370,899000,1256948
221744,"42526 La Posa Rd, Bouse, AZ 85325",85325.0,33.948322,-114.02804,3,3,415,1210,399000,582575
427084,"1521 Geneva Ln, Plano, TX 75075",75075.0,33.023594,-96.72286,4,3,214,2394,460000,654759
285259,"12983 W Ida Avenue  Unit 205 (C2), Littleton, CO 80127",80127.0,39.61064,-105.144966,2,2,584,874,364900,219598
45428,"13740 SE Grant Ct, Portland, OR 97233",97233.0,45.506058,-122.521935,4,3,335,1500,419000,783144
89439,"16 Toledo Ct, Lafayette, CA 94549",94549.0,37.900715,-122.13603,6,7,866,4859,3995000,2766335
230,"2606 John St, Juneau, AK 99801",99801.0,58.287052,-134.42001,4,3,310,1506,390000,837118
118638,"9782 Bird Ct, Fountain Valley, CA 92708",92708.0,33.699196,-117.957985,4,4,513,1940,868000,1130183
523571,"22453 Lake Dr, Pittsburg, MO 65724",65724.0,37.865944,-93.34251,4,4,154,1863,248600,558060
82678,"17255 Nile River Dr, Sonora, CA 95370",95370.0,38.033577,-120.26268,4,3,306,1720,450000,824008
581830,"8615 S Kingston Ave, Chicago, IL 60617",60617.0,41.738564,-87.562035,3,2,90,1262,92000,179035
82786,"Plan 1996 Modeled Plan, Fieldstone",95326.0,37.607243,-120.85204,4,3,261,2246,520990,1010729
346019,"979 James Rd, Pt Bolivar, TX 77650",77650.0,29.493395,-94.53854,3,3,300,1450,360000,513259
331650,"12130 W Us Highway 90, San Antonio, TX 78245",78245.0,29.3698,-98.73106,6,7,441,8174,3500000,3619611
411032,"508 N Bryant Ave, Midlothian, TX 76065",76065.0,32.48641,-96.99064,2,2,76,2197,149000,609484
326452,"6019 Woodway Pl, San Antonio, TX 78249",78249.0,29.546896,-98.60429,5,4,143,2268,290000,812100
145684,"11805 Ramona Blvd, El Monte, CA 91732",91732.0,34.075138,-118.01652,4,4,360,1713,528000,1029518
296969,"904 W Gallagher St, Fort Stockton, TX 79735",79735.0,30.881813,-102.88816,4,3,154,1868,250000,561210
163767,"6142 Afton Pl, Los Angeles, CA 90028",90028.0,34.095013,-118.323814,14,11,621,7776,4680000,3695464
111946,"11607 Jubilee Ln, Bakersfield, CA 93311",93311.0,35.319378,-119.13054,5,4,250,2422,544900,1171047
72869,"4516 Juneberry Dr, Sacramento, CA 95834",95834.0,38.653797,-121.49708,5,4,327,2291,669171,1175249
325118,"1058 Steves Ave, San Antonio, TX 78210",78210.0,29.390963,-98.4779,4,4,91,1610,125000,719846
526878,"6 Shipp Cir, Alton, MO 65606",65606.0,36.691048,-91.402954,5,4,99,2267,199900,556551
22646,"837 Parklyn Way, Ferndale, WA 98248",98248.0,48.92798,-122.52658,4,3,342,1783,525000,904569
348117,"1530 Mija Ln, Seabrook, TX 77586",77586.0,29.575535,-95.02194,5,4,190,2866,499000,1012007
32394,"15100 6th Avenue SW UNIT 418, Burien, WA 98166",98166.0,47.467144,-122.34117,2,2,512,923,345000,601184
488626,"5571 Brady Joseph Ln, Iowa, LA 70647",70647.0,30.156263,-93.06529,4,3,193,1925,324900,398103
136213,"46853 Arastre Rd, Big Bear City, CA 92314",92314.0,34.265507,-116.77952,4,4,337,2911,899000,1468558
586486,"1201 S Prairie Ave APT 3301, Chicago, IL 60605",60605.0,41.867016,-87.621994,4,4,516,3250,1550000,949438
225477,"244 W Douglas Ave, Coolidge, AZ 85128",85128.0,32.96042,-111.51875,5,4,157,2260,316990,948096
134640,"2801-2801 49th St, San Diego, CA 92105",92105.0,32.750492,-117.089066,6,3,582,1750,874000,482360
571799,"884 Coyote Trl, Manteno, IL 60950",60950.0,41.239285,-87.84932,5,4,133,2650,319750,599176
598477,"2400 Mallow Ct UNIT V1, Schaumburg, IL 60194",60194.0,42.03198,-88.14308,3,3,195,1350,215222,125251
535589,"19710 E 1774th Rd, Fair Play, MO 65649",65649.0,37.63557,-93.71631,4,3,203,1870,329900,277604
532613,"18603 County Road 270, Wheatland, MO 65779",65779.0,37.875282,-93.40999,4,3,424,1370,475000,101893
64528,"1011 Leah Ct, Auburn, CA 95603",95603.0,38.923973,-121.07862,5,4,305,2624,725000,1289357
426059,"715 E Belt Line Rd, Desoto, TX 75115",75115.0,32.591064,-96.8418,3,3,219,1570,290000,504892
383863,"2707 Cohn Garden Ln, Houston, TX 77007",77007.0,29.782598,-95.42396,5,6,203,3271,615000,1707649
524334,"14871 County Road 9290, Koshkonong, MO 65692",65692.0,36.503067,-91.741066,4,3,143,1640,199900,196438
275915,"1241 Urban Way  Unit T12, Steamboat Springs, CO 80487",80487.0,40.451813,-106.81144,4,4,643,2424,1400000,1056136
30094,"11427 NE 86th Street, Kirkland, WA 98033",98033.0,47.67968,-122.187035,4,4,600,2664,1448800,1495895
536873,"3436 N Bellefontaine Ave, Kansas City, MO 64117",64117.0,39.157093,-94.54458,4,2,135,1464,165000,179564
561596,"646 Grove Ave, Wood River, IL 62095",62095.0,38.870018,-90.08575,4,3,96,1582,129000,103147
196052,"1026 Sierra Vista Dr, Chino Valley, AZ 86323",86323.0,34.73729,-112.44722,5,3,346,1550,450000,437542
282977,"2451 S Williams Street, Denver, CO 80210",80210.0,39.672146,-104.96675,4,4,432,2158,825000,955671
581915,"07 Plan, Triangle Square Condos",60614.0,41.92134,-87.67113,3,3,439,1690,633000,254997
314913,"20690 Cameron Rd, Coupland, TX 78615",78615.0,30.457539,-97.495186,6,5,158,4350,650000,1700293
80001,"2014 E 28th St, Oakland, CA 94606",94606.0,37.79612,-122.229614,4,3,468,1955,799000,892405
134856,"509 Woodsey Rd, Crestline, CA 92325",92325.0,34.24397,-117.289764,3,2,395,970,285000,356827
564424,"8400 Ill Rte SUITE 15, Belleville, IL 62223",62223.0,38.5531,-90.0512,5,4,105,3250,315000,838874
444973,"2332 S Evanston Ave, Tulsa, OK 74114",74114.0,36.128628,-95.94769,5,4,215,2106,400000,670856
496044,"10323 Oak Colony Blvd, Baton Rouge, LA 70817",70817.0,30.354362,-90.95902,5,4,184,2922,492960,895352
209772,"15019 S Camino Rancho Sueno, Sahuarita, AZ 85629",85629.0,31.977285,-110.97225,6,4,167,2736,416000,984762
491065,"13723 Lynnedale Loop, Abbeville, LA 70510",70510.0,29.952927,-92.169945,4,3,125,1767,190000,338984
526242,"2509 W 176th St, Stilwell, KS 66085",66085.0,38.806976,-94.61287,6,6,232,3486,753200,1420655
301704,"9415 Shady Oaks Dr, Austin, TX 78729",78729.0,30.45589,-97.782715,4,3,291,2051,525000,606175
578913,"826 W Lakeside Pl #G, Chicago, IL 60640",60640.0,41.968525,-87.65142,2,2,155,1335,169000,9312
32288,"14642 8th Avenue SW, Seattle, WA 98166",98166.0,47.470936,-122.344154,5,2,360,1610,490000,416549
438955,"466774 E 1070th Rd, Sallisaw, OK 74955",74955.0,35.465332,-94.71129,4,3,243,2692,595000,758625
255549,"25 S Millhollow Rd #0, Rexburg, ID 83440",83440.0,43.82561,-111.768394,4,4,192,4125,745000,1722439
32744,"2003 102nd Place SE, Bellevue, WA 98004",98004.0,47.593273,-122.20629,8,9,1486,6502,9295000,3698515
407413,"2521 Pearl St, Nacogdoches, TX 75965",75965.0,31.628471,-94.655464,3,3,72,1150,65000,372247
152609,"1697 W Potrero Rd, Thousand Oaks, CA 91361",91361.0,34.15705,-118.9148,9,11,1351,11272,14900000,5685405
239729,"2670 W Canyons Resort Dr, Park City, UT 84098",84098.0,40.685364,-111.5544,2,2,1233,776,649000,264797
429483,"209 Cedar Dr, Grand Prairie, TX 75052",75052.0,32.65326,-97.00311,5,5,283,3070,799000,1315059
71477,"841 Lake Oak Ct, Sacramento, CA 95864",95864.0,38.580788,-121.3645,3,4,450,2135,849500,1406658
485755,"Silverstone Ave, Pt Allen, LA 70767",70767.0,30.48243,-91.32455,5,4,192,2958,520000,907183
250444,"10531 N Seaside St, Hayden Lake, ID 83835",83835.0,47.767437,-116.80059,4,3,352,1669,499900,572989
372043,"Juniper Ridge Plan, The Highlands : Vista Collection",77365.0,30.1519,-95.3219,5,5,180,3184,529990,1402406
307678,"Brookdale II Plan, The Oaks at San Gabriel",78628.0,30.638878,-97.78,5,5,245,3787,866900,1642972
138910,"28790 Desert Princess Dr #676, Cathedral City, CA 92234",92234.0,33.839626,-116.48059,3,3,233,1427,275000,799427
249965,"764 E Boardwalk Row Dr, Meridian, ID 83642",83642.0,43.57375,-116.384705,4,4,275,1830,435000,907956
33615,"1125 East St, Baker City, OR 97814",97814.0,44.785812,-117.818306,4,4,316,1989,549900,1250722
524730,"6421 Charlotte St, Shawnee, KS 66216",66216.0,39.011715,-94.757805,4,4,97,3083,275000,1003129
416625,"241 W 7th St, Rusk, TX 75785",75785.0,31.796677,-95.15327,4,3,122,1558,160000,370913
309946,"601 Lukas Trl, Dripping Springs, TX 78620",78620.0,30.297813,-98.15272,4,3,894,1926,1499000,559391
484965,"3713 Sandbar Dr, Addis, LA 70710",70710.0,30.377901,-91.263245,5,3,157,2265,318100,377421
400975,"Walnut Plan, Northstar 60s",76052.0,32.994034,-97.426994,4,4,162,2885,428990,1131043
266506,"139 W 1st Street  Unit C, Salida, CO 81201",81201.0,38.53658,-105.99256,3,2,727,1157,660000,198992
220639,"2727 E University Dr #24, Tempe, AZ 85281",85281.0,33.421833,-111.8781,3,3,138,1306,146000,615927
456214,"15705 Teesdale Rd, Edmond, OK 73013",73013.0,35.629807,-97.51642,4,3,131,2372,279900,605292
151988,"965 Pickwick Ct, Thousand Oaks, CA 91360",91360.0,34.201454,-118.86118,5,4,636,2447,1399000,1140584
243945,"1190 N Valley Hills Blvd, Heber City, UT 84032",84032.0,40.523563,-111.39874,6,4,260,3991,975000,1400149
247466,"3763 W 2330 N, Lehi, UT 84043",84043.0,40.41585,-111.9092,4,5,233,2546,535000,1452865
458199,"407 Holbrook Cir, El Reno, OK 73036",73036.0,35.51488,-97.95779,4,2,151,1262,153000,71586
550700,"4237 Cleveland Ave, Saint Louis, MO 63110",63110.0,38.61213,-90.25559,5,4,161,2880,425000,724809
303589,"4706 Sendero Dr, San Marcos, TX 78666",78666.0,29.827028,-98.00552,4,3,271,1592,364999,441192
97790,"1652 Plan, The Avenue",93727.0,36.758263,-119.67219,4,4,256,1902,424000,1137197
250549,"381 N 4000 W, Clearfield, UT 84015",84015.0,41.119583,-112.103455,5,3,256,2160,489000,608525
515177,"809 Hanson Holw, Salina, KS 67401",67401.0,38.824924,-97.61578,4,4,149,1534,192000,474564
35819,"27412 227th Place SE, Maple Valley, WA 98038",98038.0,47.35615,-122.03797,4,3,398,1820,625000,913527
179530,"5855 Rose Sage St, North Las Vegas, NV 89031",89031.0,36.2673,-115.168015,4,3,332,1543,429900,632927
530110,"1341 Hartshorn Dr, Hermann, MO 65041",65041.0,38.545788,-91.57342,3,3,172,1090,145000,130351
417625,"LOT 10 County Road 1255, Savoy, TX 75479",75479.0,33.637234,-96.312096,4,3,211,2115,394945,563402
338344,"15223 Escalante Pass, Von Ormy, TX 78073",78073.0,29.273382,-98.58167,4,4,203,1678,289900,741334
145511,"67 Brookside Ln, Oceanside, CA 92056",92056.0,33.180134,-117.27821,3,3,154,1546,199900,838278
552438,"537 Longacre Dr, Saint Louis, MO 63132",63132.0,38.66469,-90.35764,5,6,377,3822,1350000,1624114
519771,"15287 W 173rd St, Olathe, KS 66062",66062.0,38.816143,-94.74101,4,3,265,1758,399875,245993
496584,"5339 Cameron Blvd, New Orleans, LA 70122",70122.0,30.013584,-90.06356,4,3,227,1678,325000,299409
44853,"1631 NW Everett St APT A, Portland, OR 97209",97209.0,45.52518,-122.68814,2,2,323,1161,295000,666755
37247,"4766 Andrews Rd, Medford, OR 97501",97501.0,42.270645,-122.945435,6,6,314,4064,1200000,2260928
410974,"Hawthorne Plan, The Grove",76065.0,32.477448,-96.942566,5,3,211,2485,472990,563976
435276,"7542 Ridgelake Dr, Grand Prairie, TX 75054",75054.0,32.57432,-97.04523,6,5,214,4422,895100,1654096
326485,"15733 Escapade St, Corpus Christi, TX 78418",78418.0,27.591015,-97.229095,4,3,196,1955,334900,565657
21578,"Mason Plan, Remington Ranch",98296.0,47.88472,-122.1428,6,4,354,3632,1199995,1560016
336198,"137 Bunkers Hill Rd, Floresville, TX 78114",78114.0,29.15147,-98.18977,4,3,205,1546,266000,413643
567491,"59 Lake Thunderbird Dr, Putnam, IL 61560",61560.0,41.205822,-89.45878,4,2,155,1400,179000,254003
170055,"8272 Crown Peak Ave, Las Vegas, NV 89117",89117.0,36.13521,-115.27163,4,3,316,1673,450000,681030
262106,"2518 W D St, Torrington, WY 82240",82240.0,42.06938,-104.1905,4,3,217,1286,224900,404190
338992,"Rundle Plan, Willow View",78109.0,29.4884,-98.2788,4,3,209,1516,264849,402842
226807,"4834 S Pluto, Mesa, AZ 85212",85212.0,33.327477,-111.6291,4,4,262,2953,708880,1340187
388907,"2413 Wendy Ln, Waco, TX 76710",76710.0,31.550814,-97.19436,6,6,231,4996,1100000,2173689
3158,"4454 Denali St #1B, Anchorage, AK 99503",99503.0,61.180126,-149.87733,5,3,142,1786,219000,787748
417309,"628 Nottingham Dr, Richardson, TX 75080",75080.0,32.9456,-96.742455,5,4,270,2226,535000,733155
176413,"7182 Steubling Glen St, North Las Vegas, NV 89084",89084.0,36.290615,-115.13851,4,4,216,2286,439900,1180442
179464,"397 Red Eucalyptus Dr, Henderson, NV 89015",89015.0,36.023693,-114.968666,4,4,270,1730,399999,980740
237224,"68 N Main St, Willard, UT 84340",84340.0,41.41018,-112.03555,4,4,279,3027,775000,1348980
275371,"5301 Sanctuary Ave, Firestone, CO 80504",80504.0,40.186497,-104.955315,4,4,293,2391,629450,1044709
57042,"5396 Poola St, Honolulu, HI 96821",96821.0,21.284874,-157.7604,6,5,855,3143,2475000,1637270
557302,"629 S GLENVIEW Street, Carbondale, IL 62901",62901.0,37.72,-89.23613,4,3,86,1670,123500,150803
245342,"536 E Bristol Cv, Tooele, UT 84074",84074.0,40.542297,-112.283356,6,4,159,2764,400000,963361
182045,"2486 Blair Castle St, Henderson, NV 89044",89044.0,35.938698,-115.112595,5,4,297,2935,799000,1267892
191943,"1508 Del Norte Blvd, Grants, NM 87020",87020.0,35.164757,-107.82479,5,3,55,2042,100000,627093
254869,"1682 E Aspen Heights Dr, Ashton, ID 83420",83420.0,44.12673,-111.43998,5,5,393,3758,1379000,1729353
42864,"5140 SW Hudson Ave, Corvallis, OR 97333",97333.0,44.53937,-123.30854,4,3,354,1775,539950,883247
213890,"11205 S Organ Pipe Ln, Yuma, AZ 85365",85365.0,32.668053,-114.481865,3,2,130,1146,117000,279117
113931,"524 San Emidio St, Taft, CA 93268",93268.0,35.145126,-119.45822,3,2,119,1042,95000,401541
